,Unnamed: 0,date,event,map,team_1,team_2
11556,11556.0,17/1/22,Malta Vibes Knockout Series 5,['Nuke'],AVE (16),ALTERNATE aTTaX (4)
11557,11557.0,17/1/22,Pinnacle Winter Series 1 Regionals,['Overpass'],Tricked (16),OneTap (5)
11558,11558.0,17/1/22,Pinnacle Winter Series 1 Regionals,['Nuke'],OneTap (10),Tricked (16)
11559,11559.0,16/1/22,Liga Gamers Club 2021 Serie A December Cup,['Vertigo'],Redragon (16),SWS (19)
11560,11560.0,16/1/22,Liga Gamers Club 2021 Serie A December Cup,['Dust2'],SWS (8),Redragon (16)
11561,11561.0,16/1/22,Liga Gamers Club 2021 Serie A December Cup,['Inferno'],Redragon (6),SWS (16)
11562,11562.0,16/1/22,ESEA Winter 2021 Cash Cup 2 North America,['Vertigo'],ONET4P (1),RBG (16)
11563,11563.0,16/1/22,ESEA Winter 2021 Cash Cup 2 North America,['Mirage'],RBG (16),ONET4P (4)
11564,11564.0,16/1/22,ESEA Winter 2021 Women Cash Cup 1 North America,['Vertigo'],Little Bocks (6),CLG Red (16)
11565,11565.0,16/1/22,ESEA Winter 2021 Women Cash Cup 1 North America,['Overpass'],CLG Red (16),Little Bocks (8)
11566,11566.0,16/1/22,ESEA Winter 2021 Women Cash Cup 1 Europe,['Overpass'],4750mix (9),equipa (16)
11567,11567.0,16/1/22,ESEA Winter 2021 Women Cash Cup 1 Europe,['Vertigo'],equipa (16),4750mix (10)
11568,11568.0,16/1/22,ESEA Winter 2021 Women Cash Cup 1 Europe,['Nuke'],4750mix (16),equipa (14)
11569,11569.0,16/1/22,ESEA Winter 2021 Cash Cup 2 Europe,['Inferno'],MONKE (10),1shot (16)
11570,11570.0,16/1/22,ESEA Winter 2021 Cash Cup 2 Europe,['Mirage'],MONKE (16),1shot (3)
11571,11571.0,16/1/22,ESEA Winter 2021 Cash Cup 2 Europe,['Vertigo'],1shot (16),MONKE (14)
11572,11572.0,16/1/22,WePlay Academy League Season 3,['Overpass'],Astralis Talent (16),Young Ninjas (12)
11573,11573.0,16/1/22,WePlay Academy League Season 3,['Nuke'],Young Ninjas (12),Astralis Talent (16)
11574,11574.0,17/1/22,Pinnacle Winter Series 1 Regionals,['Ancient'],eSuba (10),SAW (16)
11575,11575.0,17/1/22,Pinnacle Winter Series 1 Regionals,['Inferno'],SAW (16),eSuba (8)
11576,11576.0,17/1/22,Thunderpick Bitcoin Series 2022 Closed Qualifier,['Ancient'],Into the Breach (16),OFFSET (13)
11577,11577.0,17/1/22,Thunderpick Bitcoin Series 2022 Closed Qualifier,['Inferno'],OFFSET (11),Into the Breach (16)
11578,11578.0,17/1/22,Pinnacle Winter Series 1 Regionals,['Ancient'],GMT (25),Enterprise (22)
11579,11579.0,17/1/22,Pinnacle Winter Series 1 Regionals,['Vertigo'],Enterprise (14),GMT (16)
11580,11580.0,17/1/22,Pinnacle Winter Series 1 Regionals,['Inferno'],GMT (13),Enterprise (16)
11581,11581.0,17/1/22,Thunderpick Bitcoin Series 2022 Closed Qualifier,['Vertigo'],eSuba (9),BIG Academy (16)
11582,11582.0,17/1/22,Thunderpick Bitcoin Series 2022 Closed Qualifier,['Nuke'],BIG Academy (11),eSuba (16)
11583,11583.0,17/1/22,Thunderpick Bitcoin Series 2022 Closed Qualifier,['Inferno'],eSuba (12),BIG Academy (16)
11584,11584.0,17/1/22,Pinnacle Winter Series 1 Regionals,['Ancient'],EC Kyiv (16),Finest (8)
11585,11585.0,17/1/22,Pinnacle Winter Series 1 Regionals,['Inferno'],Finest (20),EC Kyiv (22)
11586,11586.0,17/1/22,Pinnacle Winter Series 1 Regionals,['Overpass'],EC Kyiv (9),Finest (16)
11587,11587.0,17/1/22,ESEA Winter 2021 Cash Cup 2 North America,['Nuke'],RBG (6),Party Astronauts (16)
11588,11588.0,17/1/22,ESEA Winter 2021 Cash Cup 2 North America,['Inferno'],Party Astronauts (16),RBG (14)
11589,11589.0,16/1/22,ESEA Winter 2021 Cash Cup 2 North America,['Overpass'],Strife (9),Party Astronauts (16)
11590,11590.0,16/1/22,ESEA Winter 2021 Cash Cup 2 North America,['Mirage'],Party Astronauts (16),Strife (14)
11591,11591.0,16/1/22,ESEA Winter 2021 Women Cash Cup 1 South America,['Vertigo'],Liberty fe (16),MIBR fe (13)
11592,11592.0,16/1/22,ESEA Winter 2021 Women Cash Cup 1 South America,['Mirage'],MIBR fe (14),Liberty fe (16)
11593,11593.0,16/1/22,ESEA Winter 2021 Cash Cup 2 Europe,['Dust2'],DBL PONEY (10),1shot (16)
11594,11594.0,16/1/22,ESEA Winter 2021 Cash Cup 2 Europe,['Vertigo'],1shot (8),DBL PONEY (16)
11595,11595.0,16/1/22,ESEA Winter 2021 Cash Cup 2 Europe,['Nuke'],DBL PONEY (12),1shot (16)
11596,11596.0,16/1/22,WePlay Academy League Season 3,['Nuke'],VP.Prodigy (8),Spirit Academy (16)
11597,11597.0,16/1/22,WePlay Academy League Season 3,['Overpass'],Spirit Academy (16),VP.Prodigy (13)
11598,11598.0,16/1/22,ESEA Winter 2021 Cash Cup 2 Europe,['Vertigo'],FPSBUG (9),DBL PONEY (16)
11599,11599.0,16/1/22,ESEA Winter 2021 Cash Cup 2 Europe,['Nuke'],FPSBUG (16),DBL PONEY (13)
11600,11600.0,16/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Dust2'],B8 (10),Run or Die (16)
11601,11601.0,16/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Vertigo'],B8 (16),Run or Die (2)
11602,11602.0,16/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Overpass'],B8 (16),Run or Die (7)
11603,11603.0,16/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Mirage'],B8 (9),Run or Die (16)
11604,11604.0,16/1/22,ESEA Winter 2021 Cash Cup 2 North America,['Inferno'],ONET4P (16),Big Chillin (4)
11605,11605.0,16/1/22,ESEA Winter 2021 Cash Cup 2 North America,['Nuke'],InControl (11),Party Astronauts (16)
11606,11606.0,15/1/22,Liga Gamers Club 2021 Serie A December Cup,['Mirage'],SWS (16),ELEVATE (11)
11607,11607.0,15/1/22,Liga Gamers Club 2021 Serie A December Cup,['Inferno'],ELEVATE (6),SWS (16)
11608,11608.0,15/1/22,Liga Gamers Club 2021 Serie A December Cup,['Nuke'],SWS (7),ELEVATE (16)
11609,11609.0,15/1/22,WePlay Academy League Season 3,['Vertigo'],NAVI Junior (8),Astralis Talent (16)
11610,11610.0,15/1/22,WePlay Academy League Season 3,['Mirage'],Astralis Talent (16),NAVI Junior (10)
11611,11611.0,15/1/22,WePlay Academy League Season 3,['Overpass'],NAVI Junior (16),Astralis Talent (14)
11612,11612.0,15/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Mirage'],EC Kyiv (16),Doge Soldiers (12)
11613,11613.0,15/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Inferno'],EC Kyiv (16),Doge Soldiers (10)
11614,11614.0,14/1/22,Liga Gamers Club 2021 Serie A December Cup,['Vertigo'],Redragon (16),SWS (5)
11615,11615.0,14/1/22,Liga Gamers Club 2021 Serie A December Cup,['Dust2'],SWS (16),Redragon (13)
11616,11616.0,14/1/22,Liga Gamers Club 2021 Serie A December Cup,['Inferno'],Redragon (16),SWS (14)
11617,11617.0,14/1/22,WePlay Academy League Season 3,['Overpass'],fnatic Rising (14),Astralis Talent (16)
11618,11618.0,14/1/22,WePlay Academy League Season 3,['Nuke'],fnatic Rising (14),Astralis Talent (16)
11619,11619.0,14/1/22,WePlay Academy League Season 3,['Ancient'],Astralis Talent (1),fnatic Rising (16)
11620,11620.0,13/1/22,Liga Gamers Club 2021 Serie A December Cup,['Dust2'],ELEVATE (7),Redragon (16)
11621,11621.0,13/1/22,Liga Gamers Club 2021 Serie A December Cup,['Inferno'],Redragon (16),ELEVATE (8)
11622,11622.0,12/1/22,WePlay Academy League Season 3,['Mirage'],VP.Prodigy (7),MOUZ NXT (16)
11623,11623.0,12/1/22,WePlay Academy League Season 3,['Nuke'],Eternal Fire Academy (12),Spirit Academy (16)
11624,11624.0,12/1/22,Liga Gamers Club 2021 Serie A December Cup,['Dust2'],Stars Horizon (10),Redragon (16)
11625,11625.0,16/1/22,ESEA Winter 2021 Cash Cup 2 Europe,['Dust2'],DBL PONEY (16),FPSBUG (3)
11626,11626.0,16/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Inferno'],Run or Die (16),EC Kyiv (6)
11627,11627.0,16/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Mirage'],EC Kyiv (7),Run or Die (16)
11628,11628.0,16/1/22,ESEA Winter 2021 Cash Cup 2 North America,['Nuke'],cs (14),RBG (16)
11629,11629.0,15/1/22,ESEA Winter 2021 Cash Cup 2 North America,['Inferno'],Strife (16),umomd (6)
11630,11630.0,15/1/22,WePlay Academy League Season 3,['Vertigo'],Eternal Fire Academy (5),VP.Prodigy (16)
11631,11631.0,15/1/22,WePlay Academy League Season 3,['Ancient'],Eternal Fire Academy (2),VP.Prodigy (16)
11632,11632.0,15/1/22,WePlay Academy League Season 3,['Inferno'],VP.Prodigy (19),Eternal Fire Academy (22)
11633,11633.0,15/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Dust2'],B8 (16),Run or Die (9)
11634,11634.0,15/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Mirage'],Run or Die (16),B8 (14)
11635,11635.0,15/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Nuke'],Run or Die (10),B8 (16)
11636,11636.0,15/1/22,Liga Gamers Club 2021 Serie A December Cup,['Inferno'],Stars Horizon (10),ELEVATE (16)
11637,11637.0,15/1/22,Liga Gamers Club 2021 Serie A December Cup,['Vertigo'],Stars Horizon (8),ELEVATE (16)
11638,11638.0,15/1/22,Liga Gamers Club 2021 Serie A December Cup,['Nuke'],ELEVATE (17),Stars Horizon (19)
11639,11639.0,14/1/22,WePlay Academy League Season 3,['Nuke'],VP.Prodigy (16),FURIA Academy (6)
11640,11640.0,14/1/22,WePlay Academy League Season 3,['Vertigo'],FURIA Academy (6),VP.Prodigy (16)
11641,11641.0,14/1/22,WePlay Academy League Season 3,['Mirage'],VP.Prodigy (14),FURIA Academy (16)
11642,11642.0,13/1/22,Liga Gamers Club 2021 Serie A December Cup,['Inferno'],Stars Horizon (16),Black Dragons (10)
11643,11643.0,13/1/22,Liga Gamers Club 2021 Serie A December Cup,['Vertigo'],Black Dragons (16),Stars Horizon (13)
11644,11644.0,13/1/22,Liga Gamers Club 2021 Serie A December Cup,['Dust2'],Stars Horizon (16),Black Dragons (4)
11645,11645.0,12/1/22,Liga Gamers Club 2021 Serie A December Cup,['Inferno'],SWS (16),Black Dragons (11)
11646,11646.0,12/1/22,Liga Gamers Club 2021 Serie A December Cup,['Vertigo'],Black Dragons (16),SWS (14)
11647,11647.0,12/1/22,Liga Gamers Club 2021 Serie A December Cup,['Dust2'],SWS (16),Black Dragons (14)
11648,11648.0,12/1/22,WePlay Academy League Season 3,['Vertigo'],MOUZ NXT (16),VP.Prodigy (12)
11649,11649.0,12/1/22,WePlay Academy League Season 3,['Dust2'],Spirit Academy (16),Eternal Fire Academy (8)
11650,11650.0,11/1/22,WePlay Academy League Season 3,['Inferno'],Young Ninjas (19),NAVI Junior (15)
11651,11651.0,11/1/22,WePlay Academy League Season 3,['Vertigo'],BIG Academy (12),fnatic Rising (16)
11652,11652.0,10/1/22,WePlay Academy League Season 3,['Mirage'],VP.Prodigy (12),Eternal Fire Academy (16)
11653,11653.0,10/1/22,WePlay Academy League Season 3,['Vertigo'],FURIA Academy (8),Spirit Academy (16)
11654,11654.0,9/1/22,WePlay Academy League Season 3,['Nuke'],BIG Academy (16),Young Ninjas (14)
11655,11655.0,9/1/22,WePlay Academy League Season 3,['Inferno'],Young Ninjas (14),BIG Academy (16)
11656,11656.0,9/1/22,WePlay Academy League Season 3,['Overpass'],fnatic Rising (19),Astralis Talent (17)
11657,11657.0,9/1/22,NumberOne Season 2 Finals,['Vertigo'],GameAgents (14),Ambush (16)
11658,11658.0,9/1/22,NumberOne Season 2 Finals,['Inferno'],GameAgents (10),Ambush (16)
11659,11659.0,9/1/22,NumberOne Season 2 Finals,['Ancient'],Ambush (11),GameAgents (16)
11660,11660.0,9/1/22,NumberOne Season 2 Finals,['Ancient'],FTW (19),eXploit (17)
11661,11661.0,9/1/22,NumberOne Season 2 Finals,['Dust2'],FTW (16),eXploit (12)
11662,11662.0,9/1/22,NumberOne Season 2 Finals,['Vertigo'],eXploit (16),FTW (9)
11663,11663.0,8/1/22,WePlay Academy League Season 3,['Mirage'],Spirit Academy (16),MOUZ NXT (7)
11664,11664.0,8/1/22,WePlay Academy League Season 3,['Mirage'],MOUZ NXT (16),Spirit Academy (6)
11665,11665.0,8/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Mirage'],B8 (28),EC Kyiv (26)
11666,11666.0,8/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Vertigo'],EC Kyiv (9),B8 (16)
11667,11667.0,8/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Dust2'],EC Kyiv (25),B8 (23)
11668,11668.0,8/1/22,WePlay Academy League Season 3,['Mirage'],Eternal Fire Academy (13),FURIA Academy (16)
11669,11669.0,8/1/22,NumberOne Season 2 Finals,['Ancient'],Infinite (16),Exalty (19)
11670,11670.0,8/1/22,NumberOne Season 2 Finals,['Mirage'],Exalty (7),Infinite (16)
11671,11671.0,8/1/22,NumberOne Season 2 Finals,['Inferno'],Infinite (10),Exalty (16)
11672,11672.0,8/1/22,NumberOne Season 2 Finals,['Nuke'],GameAgents (16),EC Brugge (9)
11673,11673.0,8/1/22,NumberOne Season 2 Finals,['Inferno'],EC Brugge (10),GameAgents (16)
11674,11674.0,7/1/22,NumberOne Season 2 Finals,['Inferno'],Ambush (16),FTW (1)
11675,11675.0,12/1/22,Liga Gamers Club 2021 Serie A December Cup,['Vertigo'],Redragon (16),Stars Horizon (11)
11676,11676.0,11/1/22,WePlay Academy League Season 3,['Mirage'],NAVI Junior (11),Young Ninjas (16)
11677,11677.0,11/1/22,WePlay Academy League Season 3,['Inferno'],fnatic Rising (19),BIG Academy (17)
11678,11678.0,10/1/22,WePlay Academy League Season 3,['Vertigo'],Eternal Fire Academy (16),VP.Prodigy (8)
11679,11679.0,10/1/22,WePlay Academy League Season 3,['Mirage'],Spirit Academy (16),FURIA Academy (9)
11680,11680.0,9/1/22,NumberOne Season 2 Finals,['Inferno'],FTW (16),Ambush (11)
11681,11681.0,9/1/22,NumberOne Season 2 Finals,['Nuke'],Ambush (7),FTW (16)
11682,11682.0,9/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Inferno'],EC Kyiv (16),Sestri (3)
11683,11683.0,9/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Mirage'],EC Kyiv (16),Sestri (14)
11684,11684.0,9/1/22,WePlay Academy League Season 3,['Vertigo'],Astralis Talent (16),fnatic Rising (6)
11685,11685.0,9/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Nuke'],okura (11),Doge Soldiers (16)
11686,11686.0,9/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Mirage'],okura (14),Doge Soldiers (16)
11687,11687.0,9/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Vertigo'],Run or Die (16),Doge Soldiers (11)
11688,11688.0,9/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Dust2'],Run or Die (16),Doge Soldiers (10)
11689,11689.0,8/1/22,NumberOne Season 2 Finals,['Inferno'],FTW (16),Exalty (8)
11690,11690.0,8/1/22,NumberOne Season 2 Finals,['Ancient'],Exalty (1),FTW (16)
11691,11691.0,8/1/22,WePlay Academy League Season 3,['Inferno'],FURIA Academy (12),Eternal Fire Academy (16)
11692,11692.0,8/1/22,NumberOne Season 2 Finals,['Ancient'],GameAgents (16),VELOX (12)
11693,11693.0,8/1/22,NumberOne Season 2 Finals,['Nuke'],VELOX (11),GameAgents (16)
11694,11694.0,8/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Inferno'],Doge Soldiers (16),Sestri (10)
11695,11695.0,8/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Nuke'],Doge Soldiers (16),Sestri (7)
11696,11696.0,8/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Ancient'],B8 (16),okura (3)
11697,11697.0,8/1/22,UESF Parimatch Ukrainian Super Cup 2021,['Nuke'],B8 (16),okura (4)
11698,11698.0,7/1/22,WePlay Academy League Season 3,['Vertigo'],fnatic Rising (14),NAVI Junior (16)
11699,11699.0,7/1/22,WePlay Academy League Season 3,['Vertigo'],NAVI Junior (25),fnatic Rising (23)
11700,11700.0,7/1/22,NumberOne Season 2 Finals,['Ancient'],VELOX (13),eXploit (16)
11701,11701.0,7/1/22,NumberOne Season 2 Finals,['Inferno'],FTW (16),Infinite (8)
11702,11702.0,7/1/22,NumberOne Season 2 Finals,['Mirage'],VELOX (16),GameAgents (9)
11703,11703.0,7/1/22,NumberOne Season 2 Finals,['Vertigo'],eXploit (16),EC Brugge (13)
11704,11704.0,6/1/22,WePlay Academy League Season 3,['Mirage'],FURIA Academy (12),MOUZ NXT (16)
11705,11705.0,6/1/22,WePlay Academy League Season 3,['Mirage'],VP.Prodigy (10),Spirit Academy (16)
11706,11706.0,5/1/22,WePlay Academy League Season 3,['Vertigo'],Astralis Talent (12),NAVI Junior (16)
11707,11707.0,5/1/22,WePlay Academy League Season 3,['Overpass'],Young Ninjas (16),fnatic Rising (11)
11708,11708.0,4/1/22,WePlay Academy League Season 3,['Overpass'],FURIA Academy (9),VP.Prodigy (16)
11709,11709.0,4/1/22,WePlay Academy League Season 3,['Inferno'],MOUZ NXT (16),Eternal Fire Academy (9)
11710,11710.0,3/1/22,WePlay Academy League Season 3,['Inferno'],NAVI Junior (16),BIG Academy (4)
11711,11711.0,3/1/22,WePlay Academy League Season 3,['Vertigo'],Astralis Talent (8),Young Ninjas (16)
11712,11712.0,3/1/22,Funspark ULTI 2021 Asia Playoffs 2,['Inferno'],Renewal (13),Checkmate (16)
11713,11713.0,3/1/22,Funspark ULTI 2021 Asia Playoffs 2,['Nuke'],Renewal (16),Checkmate (7)
11714,11714.0,3/1/22,Funspark ULTI 2021 Asia Playoffs 2,['Dust2'],Checkmate (16),Renewal (14)
11715,11715.0,2/1/22,ESEA Winter 2021 Cash Cup 1 North America,['Mirage'],RBG (16),ChocoCheck (19)
11716,11716.0,2/1/22,ESEA Winter 2021 Cash Cup 1 North America,['Inferno'],ChocoCheck (16),RBG (14)
11717,11717.0,2/1/22,ESEA Winter 2021 Cash Cup 1 North America,['Nuke'],ONET4P (5),RBG (16)
11718,11718.0,2/1/22,ESEA Winter 2021 Cash Cup 1 North America,['Inferno'],ONET4P (7),RBG (16)
11719,11719.0,2/1/22,ESEA Winter 2021 Cash Cup 1 North America,['Mirage'],RBG (15),ONET4P (19)
11720,11720.0,2/1/22,ESEA Winter 2021 Cash Cup 1 North America,['Vertigo'],MongolZ (4),ChocoCheck (16)
11721,11721.0,2/1/22,ESEA Winter 2021 Cash Cup 1 North America,['Mirage'],ChocoCheck (16),MongolZ (9)
11722,11722.0,2/1/22,Funspark ULTI 2021 Asia Playoffs 2,['Ancient'],Steel Helmet (16),Renewal (7)
11723,11723.0,2/1/22,Funspark ULTI 2021 Asia Playoffs 2,['Mirage'],Renewal (16),Steel Helmet (12)
11724,11724.0,2/1/22,Funspark ULTI 2021 Asia Playoffs 2,['Dust2'],Steel Helmet (16),Renewal (8)
11725,11725.0,7/1/22,WePlay Academy League Season 3,['Vertigo'],NAVI Junior (25),fnatic Rising (23)
11726,11726.0,7/1/22,WePlay Academy League Season 3,['Vertigo'],Astralis Talent (8),BIG Academy (16)
11727,11727.0,7/1/22,WePlay Academy League Season 3,['Vertigo'],BIG Academy (16),Astralis Talent (13)
11728,11728.0,7/1/22,NumberOne Season 2 Finals,['Inferno'],Ambush (16),Exalty (11)
11729,11729.0,6/1/22,WePlay Academy League Season 3,['Mirage'],MOUZ NXT (16),FURIA Academy (5)
11730,11730.0,6/1/22,WePlay Academy League Season 3,['Mirage'],Spirit Academy (12),VP.Prodigy (16)
11731,11731.0,5/1/22,WePlay Academy League Season 3,['Vertigo'],NAVI Junior (13),Astralis Talent (16)
11732,11732.0,5/1/22,WePlay Academy League Season 3,['Vertigo'],fnatic Rising (16),Young Ninjas (3)
11733,11733.0,4/1/22,WePlay Academy League Season 3,['Mirage'],VP.Prodigy (16),FURIA Academy (14)
11734,11734.0,4/1/22,WePlay Academy League Season 3,['Mirage'],Eternal Fire Academy (12),MOUZ NXT (16)
11735,11735.0,3/1/22,WePlay Academy League Season 3,['Inferno'],BIG Academy (16),NAVI Junior (5)
11736,11736.0,3/1/22,WePlay Academy League Season 3,['Vertigo'],Young Ninjas (16),Astralis Talent (14)
11737,11737.0,3/1/22,Funspark ULTI 2021 Asia Playoffs 2,['Nuke'],Steel Helmet (4),Checkmate (16)
11738,11738.0,3/1/22,Funspark ULTI 2021 Asia Playoffs 2,['Mirage'],Checkmate (16),Steel Helmet (7)
11739,11739.0,3/1/22,ESEA Winter 2021 Cash Cup 1 North America,['Overpass'],ChocoCheck (2),Bad News Bears (16)
11740,11740.0,3/1/22,ESEA Winter 2021 Cash Cup 1 North America,['Mirage'],Bad News Bears (19),ChocoCheck (17)
11741,11741.0,2/1/22,ESEA Winter 2021 Cash Cup 1 North America,['Overpass'],Strife (12),Bad News Bears (16)
11742,11742.0,2/1/22,ESEA Winter 2021 Cash Cup 1 North America,['Inferno'],Bad News Bears (16),Strife (6)
11743,11743.0,2/1/22,ESEA Winter 2021 Cash Cup 1 North America,['Mirage'],Bad News Bears (16),BOOZOOMERS (7)
11744,11744.0,2/1/22,ESEA Winter 2021 Cash Cup 1 North America,['Overpass'],BOOZOOMERS (11),Bad News Bears (16)
11745,11745.0,2/1/22,ESEA Winter 2021 Cash Cup 1 North America,['Inferno'],Bad News Bears (11),BOOZOOMERS (16)
11746,11746.0,2/1/22,ESEA Winter 2021 Cash Cup 1 North America,['Inferno'],Valors (7),Strife (16)
11747,11747.0,2/1/22,ESEA Winter 2021 Cash Cup 1 North America,['Mirage'],Strife (16),Valors (6)
11748,11748.0,2/1/22,Funspark ULTI 2021 Asia Playoffs 2,['Nuke'],Checkmate (16),TBC (9)
11749,11749.0,2/1/22,Funspark ULTI 2021 Asia Playoffs 2,['Inferno'],TBC (8),Checkmate (16)
11750,11750.0,26/12/21,Buster All-Star Haval Cup 2021,['Dust2'],Team Shoke (14),Team StRoGo (16)
11751,11751.0,26/12/21,Buster All-Star Haval Cup 2021,['Ancient'],Team StRoGo (16),Team Shoke (12)
11752,11752.0,26/12/21,Dell Gaming Academy Season 2,['Nuke'],INDE IRAE (13),DNG (16)
11753,11753.0,26/12/21,Dell Gaming Academy Season 2,['Mirage'],INDE IRAE (10),DNG (16)
11754,11754.0,26/12/21,Dell Gaming Academy Season 2,['Overpass'],INDE IRAE (16),DNG (8)
11755,11755.0,26/12/21,Dell Gaming Academy Season 2,['Inferno'],DNG (16),INDE IRAE (4)
11756,11756.0,26/12/21,Dell Gaming Academy Season 2,['Vertigo'],INDE IRAE (16),DNG (13)
11757,11757.0,25/12/21,ROG Winter Cup 2021,['Mirage'],okura (17),IKIGAI (19)
11758,11758.0,25/12/21,ROG Winter Cup 2021,['Ancient'],okura (13),IKIGAI (16)
11759,11759.0,25/12/21,ROG Winter Cup 2021,['Nuke'],IKIGAI (17),okura (19)
11760,11760.0,25/12/21,ROG Winter Cup 2021,['Nuke'],GUESS (4),B8 (16)
11761,11761.0,25/12/21,ROG Winter Cup 2021,['Mirage'],B8 (16),GUESS (6)
11762,11762.0,25/12/21,Buster All-Star Haval Cup 2021,['Mirage'],Team Shoke (16),Team StRoGo (4)
11763,11763.0,25/12/21,Buster All-Star Haval Cup 2021,['Inferno'],Team StRoGo (16),Team Shoke (10)
11764,11764.0,25/12/21,Buster All-Star Haval Cup 2021,['Dust2'],Team StRoGo (9),Team Shoke (16)
11765,11765.0,24/12/21,Buster All-Star Haval Cup 2021,['Mirage'],Team Shoke (16),Team Evelone192 (14)
11766,11766.0,24/12/21,Buster All-Star Haval Cup 2021,['Inferno'],Team Shoke (19),Team Evelone192 (16)
11767,11767.0,24/12/21,Buster All-Star Haval Cup 2021,['Nuke'],Team Evelone192 (16),Team Shoke (5)
11768,11768.0,20/12/21,ESEA Premier Season 39 Australia,['Vertigo'],ORDER (13),Looking For Org (16)
11769,11769.0,20/12/21,ESEA Premier Season 39 Australia,['Nuke'],ORDER (14),Looking For Org (16)
11770,11770.0,20/12/21,ESEA Premier Season 39 Australia,['Dust2'],Looking For Org (16),ORDER (10)
11771,11771.0,20/12/21,ESEA Premier Season 39 Australia,['Overpass'],ORDER (16),Looking For Org (14)
11772,11772.0,19/12/21,CBCS Finals 2021 Play-In,['Ancient'],SWS (8),MIBR (16)
11773,11773.0,19/12/21,CBCS Finals 2021 Play-In,['Nuke'],MIBR (16),SWS (11)
11774,11774.0,19/12/21,ESEA Intermediate Season 39 South Africa,['Inferno'],Bravado (10),Goliath (16)
11775,11775.0,19/12/21,ESEA Intermediate Season 39 South Africa,['Nuke'],Goliath (16),Bravado (12)
11776,11776.0,19/12/21,BLAST Premier World Final 2021,['Inferno'],Natus Vincere (16),Gambit (6)
11777,11777.0,19/12/21,BLAST Premier World Final 2021,['Ancient'],Natus Vincere (16),Gambit (11)
11778,11778.0,2/1/22,Funspark ULTI 2021 Asia Playoffs 2,['Ancient'],Checkmate (9),TBC (16)
